dose,uf,sexo,idade,count
1a Dose,RJ,F,119,2
1a Dose,RJ,F,120,1
1a Dose,RJ,F,121,57
1a Dose,RJ,F,127,1
1a Dose,RJ,I,69,0
1a Dose,RJ,M,1,1
1a Dose,RJ,M,2,2
1a Dose,RJ,M,3,1
1a Dose,RJ,M,4,1
1a Dose,RJ,M,5,2
1a Dose,RJ,M,6,1
1a Dose,RJ,M,7,2
1a Dose,RJ,M,8,2
1a Dose,RJ,M,9,3
1a Dose,RJ,M,10,3
1a Dose,RJ,M,11,2
1a Dose,RJ,M,13,2
1a Dose,RJ,M,14,6
1a Dose,RJ,M,15,6
1a Dose,RJ,M,16,8
1a Dose,RJ,M,17,51
1a Dose,RJ,M,18,3247
1a Dose,RJ,M,19,4634
1a Dose,RJ,M,20,6399
1a Dose,RJ,M,21,7816
1a Dose,RJ,M,22,8902
1a Dose,RJ,M,23,9995
1a Dose,RJ,M,24,10629
1a Dose,RJ,M,25,11489
1a Dose,RJ,M,26,12170
1a Dose,RJ,M,27,12016
1a Dose,RJ,M,28,12386
1a Dose,RJ,M,29,13015
1a Dose,RJ,M,30,14048
1a Dose,RJ,M,31,14826
1a Dose,RJ,M,32,16071
1a Dose,RJ,M,33,16755
1a Dose,RJ,M,34,16743
1a Dose,RJ,M,35,18148
1a Dose,RJ,M,36,18679
1a Dose,RJ,M,37,19961
1a Dose,RJ,M,38,21979
1a Dose,RJ,M,39,23424
1a Dose,RJ,M,40,23244
1a Dose,RJ,M,41,23560
1a Dose,RJ,M,42,22976
1a Dose,RJ,M,43,23563
1a Dose,RJ,M,44,23171
1a Dose,RJ,M,45,23275
1a Dose,RJ,M,46,23506
1a Dose,RJ,M,47,23905
1a Dose,RJ,M,48,26210
1a Dose,RJ,M,49,40235
1a Dose,RJ,M,50,45389
1a Dose,RJ,M,51,45343
1a Dose,RJ,M,52,47904
1a Dose,RJ,M,53,49299
1a Dose,RJ,M,54,51050
1a Dose,RJ,M,55,54162
1a Dose,RJ,M,56,55849
1a Dose,RJ,M,57,57822
1a Dose,RJ,M,58,57911
1a Dose,RJ,M,59,57666
1a Dose,RJ,M,60,75665
1a Dose,RJ,M,61,71612
1a Dose,RJ,M,62,69506
1a Dose,RJ,M,63,68298
1a Dose,RJ,M,64,64036
1a Dose,RJ,M,65,63325
1a Dose,RJ,M,66,61061
1a Dose,RJ,M,67,57357
1a Dose,RJ,M,68,54685
1a Dose,RJ,M,69,51345
1a Dose,RJ,M,70,47563
1a Dose,RJ,M,71,43758
1a Dose,RJ,M,72,40040
1a Dose,RJ,M,73,36042
1a Dose,RJ,M,74,32319
1a Dose,RJ,M,75,29522
1a Dose,RJ,M,76,26836
1a Dose,RJ,M,77,25410
1a Dose,RJ,M,78,23061
1a Dose,RJ,M,79,20145
1a Dose,RJ,M,80,18332
1a Dose,RJ,M,81,16654
1a Dose,RJ,M,82,15781
1a Dose,RJ,M,83,13248
1a Dose,RJ,M,84,11788
1a Dose,RJ,M,85,10491
1a Dose,RJ,M,86,8586
1a Dose,RJ,M,87,6984
1a Dose,RJ,M,88,6146
1a Dose,RJ,M,89,4902
1a Dose,RJ,M,90,4525
1a Dose,RJ,M,91,3406
1a Dose,RJ,M,92,2622
1a Dose,RJ,M,93,1913
1a Dose,RJ,M,94,1480
1a Dose,RJ,M,95,1027
1a Dose,RJ,M,96,759
1a Dose,RJ,M,97,465
1a Dose,RJ,M,98,334
1a Dose,RJ,M,99,209
1a Dose,RJ,M,100,145
1a Dose,RJ,M,101,86
1a Dose,RJ,M,102,48
1a Dose,RJ,M,103,29
1a Dose,RJ,M,104,17
1a Dose,RJ,M,105,11
1a Dose,RJ,M,106,7
1a Dose,RJ,M,107,5
1a Dose,RJ,M,108,3
1a Dose,RJ,M,109,3
1a Dose,RJ,M,110,2
1a Dose,RJ,M,111,4
1a Dose,RJ,M,112,3
1a Dose,RJ,M,114,1
1a Dose,RJ,M,116,1
1a Dose,RJ,M,117,1
1a Dose,RJ,M,120,1
1a Dose,RJ,M,121,18
1a Dose,RJ,M,126,2
1a Dose,RJ,M,129,2
1a Dose,RN,F,0,3
1a Dose,RN,F,2,1
1a Dose,RN,F,3,0
1a Dose,RN,F,7,3
1a Dose,RN,F,9,1
1a Dose,RN,F,12,1
1a Dose,RN,F,13,1
1a Dose,RN,F,14,0
1a Dose,RN,F,15,3
1a Dose,RN,F,16,17
1a Dose,RN,F,17,38
1a Dose,RN,F,18,1309
1a Dose,RN,F,19,1734
1a Dose,RN,F,20,2350
1a Dose,RN,F,21,3061
1a Dose,RN,F,22,3579
1a Dose,RN,F,23,3946
1a Dose,RN,F,24,4186
1a Dose,RN,F,25,4548
1a Dose,RN,F,26,4845
1a Dose,RN,F,27,4922
1a Dose,RN,F,28,4882
1a Dose,RN,F,29,4891
1a Dose,RN,F,30,5128
1a Dose,RN,F,31,5556
1a Dose,RN,F,32,6287
1a Dose,RN,F,33,6555
1a Dose,RN,F,34,6683
1a Dose,RN,F,35,6964
1a Dose,RN,F,36,6678
1a Dose,RN,F,37,6839
1a Dose,RN,F,38,7458
1a Dose,RN,F,39,7788
1a Dose,RN,F,40,8205
1a Dose,RN,F,41,8206
1a Dose,RN,F,42,8459
1a Dose,RN,F,43,8376
1a Dose,RN,F,44,8340
1a Dose,RN,F,45,8462
1a Dose,RN,F,46,9032
1a Dose,RN,F,47,10828
1a Dose,RN,F,48,11630
1a Dose,RN,F,49,11530
1a Dose,RN,F,50,13422
1a Dose,RN,F,51,14309
1a Dose,RN,F,52,14345
1a Dose,RN,F,53,15186
1a Dose,RN,F,54,14793
1a Dose,RN,F,55,15341
1a Dose,RN,F,56,15525
1a Dose,RN,F,57,15684
1a Dose,RN,F,58,15067
1a Dose,RN,F,59,14147
1a Dose,RN,F,60,17378
1a Dose,RN,F,61,14872
1a Dose,RN,F,62,13421
1a Dose,RN,F,63,14784
1a Dose,RN,F,64,13891
1a Dose,RN,F,65,13460
1a Dose,RN,F,66,12206
1a Dose,RN,F,67,11343
1a Dose,RN,F,68,11442
1a Dose,RN,F,69,10270
1a Dose,RN,F,70,11454
1a Dose,RN,F,71,11136
1a Dose,RN,F,72,10303
1a Dose,RN,F,73,10141
1a Dose,RN,F,74,8522
1a Dose,RN,F,75,8041
1a Dose,RN,F,76,7441
1a Dose,RN,F,77,6342
1a Dose,RN,F,78,6568
1a Dose,RN,F,79,6112
1a Dose,RN,F,80,6535
1a Dose,RN,F,81,5760
1a Dose,RN,F,82,4833
1a Dose,RN,F,83,4281
1a Dose,RN,F,84,4114
1a Dose,RN,F,85,3796
1a Dose,RN,F,86,3385
1a Dose,RN,F,87,2494
1a Dose,RN,F,88,2289
1a Dose,RN,F,89,1997
1a Dose,RN,F,90,1942
1a Dose,RN,F,91,1568
1a Dose,RN,F,92,1289
1a Dose,RN,F,93,1198
1a Dose,RN,F,94,986
1a Dose,RN,F,95,789
1a Dose,RN,F,96,661
1a Dose,RN,F,97,439
1a Dose,RN,F,98,315
1a Dose,RN,F,99,209
1a Dose,RN,F,100,243
1a Dose,RN,F,101,181
1a Dose,RN,F,102,123
1a Dose,RN,F,103,85
1a Dose,RN,F,104,55
1a Dose,RN,F,105,47
1a Dose,RN,F,106,27
1a Dose,RN,F,107,27
1a Dose,RN,F,108,24
1a Dose,RN,F,109,18
1a Dose,RN,F,110,10
1a Dose,RN,F,111,5
1a Dose,RN,F,112,9
1a Dose,RN,F,113,8
1a Dose,RN,F,114,12
1a Dose,RN,F,115,9
1a Dose,RN,F,117,2
1a Dose,RN,F,121,1
1a Dose,RN,I,53,1
1a Dose,RN,I,72,1
1a Dose,RN,I,79,1
1a Dose,RN,M,0,1
1a Dose,RN,M,2,1
1a Dose,RN,M,4,1
1a Dose,RN,M,5,1
1a Dose,RN,M,6,1
1a Dose,RN,M,8,1
1a Dose,RN,M,11,2
1a Dose,RN,M,12,2
1a Dose,RN,M,14,1
1a Dose,RN,M,15,5
1a Dose,RN,M,16,5
1a Dose,RN,M,17,18
1a Dose,RN,M,18,1326
1a Dose,RN,M,19,1746
1a Dose,RN,M,20,1816
1a Dose,RN,M,21,2071
1a Dose,RN,M,22,2301
1a Dose,RN,M,23,2568
1a Dose,RN,M,24,2752
1a Dose,RN,M,25,2881
1a Dose,RN,M,26,3064
1a Dose,RN,M,27,2999
1a Dose,RN,M,28,3089
1a Dose,RN,M,29,3347
1a Dose,RN,M,30,3209
1a Dose,RN,M,31,3767
1a Dose,RN,M,32,4087
1a Dose,RN,M,33,4297
1a Dose,RN,M,34,4434
1a Dose,RN,M,35,4823
1a Dose,RN,M,36,4495
1a Dose,RN,M,37,4735
1a Dose,RN,M,38,5172
1a Dose,RN,M,39,5301
1a Dose,RN,M,40,5713
1a Dose,RN,M,41,5767
1a Dose,RN,M,42,5893
1a Dose,RN,M,43,5793
1a Dose,RN,M,44,5809
1a Dose,RN,M,45,5987
1a Dose,RN,M,46,6288
1a Dose,RN,M,47,7712
1a Dose,RN,M,48,8042
1a Dose,RN,M,49,8266
1a Dose,RN,M,50,9936
1a Dose,RN,M,51,10871
1a Dose,RN,M,52,10857
1a Dose,RN,M,53,11320
1a Dose,RN,M,54,11237
1a Dose,RN,M,55,11704
1a Dose,RN,M,56,12144
1a Dose,RN,M,57,12082
1a Dose,RN,M,58,11681
1a Dose,RN,M,59,11468
1a Dose,RN,M,60,15155
1a Dose,RN,M,61,12410
1a Dose,RN,M,62,11355
1a Dose,RN,M,63,12060
1a Dose,RN,M,64,11189
1a Dose,RN,M,65,11066
1a Dose,RN,M,66,10026
1a Dose,RN,M,67,9309
1a Dose,RN,M,68,8683
1a Dose,RN,M,69,8406
1a Dose,RN,M,70,8935
1a Dose,RN,M,71,8649
1a Dose,RN,M,72,7941
1a Dose,RN,M,73,7580
1a Dose,RN,M,74,6721
1a Dose,RN,M,75,6198
1a Dose,RN,M,76,5496
1a Dose,RN,M,77,4667
1a Dose,RN,M,78,4701
1a Dose,RN,M,79,4505
1a Dose,RN,M,80,4593
1a Dose,RN,M,81,4070
1a Dose,RN,M,82,3340
1a Dose,RN,M,83,2909
1a Dose,RN,M,84,2702
1a Dose,RN,M,85,2357
1a Dose,RN,M,86,2028
1a Dose,RN,M,87,1479
1a Dose,RN,M,88,1305
1a Dose,RN,M,89,1089
1a Dose,RN,M,90,1082
1a Dose,RN,M,91,892
1a Dose,RN,M,92,707
1a Dose,RN,M,93,627
1a Dose,RN,M,94,512
1a Dose,RN,M,95,419
1a Dose,RN,M,96,324
1a Dose,RN,M,97,236
1a Dose,RN,M,98,181
1a Dose,RN,M,99,134
1a Dose,RN,M,100,119
1a Dose,RN,M,101,67
1a Dose,RN,M,102,48
1a Dose,RN,M,103,46
1a Dose,RN,M,104,15
1a Dose,RN,M,105,18
1a Dose,RN,M,106,13
1a Dose,RN,M,107,3
1a Dose,RN,M,108,5
1a Dose,RN,M,109,4
1a Dose,RN,M,110,3
1a Dose,RN,M,111,3
1a Dose,RN,M,112,1
1a Dose,RN,M,113,2
1a Dose,RN,M,114,2
1a Dose,RN,M,131,1
1a Dose,RO,F,-55,1
1a Dose,RO,F,0,0
1a Dose,RO,F,3,2
1a Dose,RO,F,10,2
1a Dose,RO,F,11,1
1a Dose,RO,F,12,4
1a Dose,RO,F,13,7
1a Dose,RO,F,14,0
1a Dose,RO,F,15,8
1a Dose,RO,F,16,3
1a Dose,RO,F,17,18
1a Dose,RO,F,18,707
1a Dose,RO,F,19,938
1a Dose,RO,F,20,1139
1a Dose,RO,F,21,1395
1a Dose,RO,F,22,1649
1a Dose,RO,F,23,1799
1a Dose,RO,F,24,1865
1a Dose,RO,F,25,2098
1a Dose,RO,F,26,2231
1a Dose,RO,F,27,2228
1a Dose,RO,F,28,2209
1a Dose,RO,F,29,2361
1a Dose,RO,F,30,2326
1a Dose,RO,F,31,2515
1a Dose,RO,F,32,2716
1a Dose,RO,F,33,2791
1a Dose,RO,F,34,2876
1a Dose,RO,F,35,3051
1a Dose,RO,F,36,3009
1a Dose,RO,F,37,3056
1a Dose,RO,F,38,3339
1a Dose,RO,F,39,3376
1a Dose,RO,F,40,3689
1a Dose,RO,F,41,3636
1a Dose,RO,F,42,3701
1a Dose,RO,F,43,3722
1a Dose,RO,F,44,3632
1a Dose,RO,F,45,4270
1a Dose,RO,F,46,4303
1a Dose,RO,F,47,4315
1a Dose,RO,F,48,4566
1a Dose,RO,F,49,4706
1a Dose,RO,F,50,5484
1a Dose,RO,F,51,5686
1a Dose,RO,F,52,5622
1a Dose,RO,F,53,5562
1a Dose,RO,F,54,5791
1a Dose,RO,F,55,5916
1a Dose,RO,F,56,5804
1a Dose,RO,F,57,5622
1a Dose,RO,F,58,5498
1a Dose,RO,F,59,5121
1a Dose,RO,F,60,6253
1a Dose,RO,F,61,5868
1a Dose,RO,F,62,5880
1a Dose,RO,F,63,5550
1a Dose,RO,F,64,5066
1a Dose,RO,F,65,4938
1a Dose,RO,F,66,4624
1a Dose,RO,F,67,4150
1a Dose,RO,F,68,3886
1a Dose,RO,F,69,3741
1a Dose,RO,F,70,3494
1a Dose,RO,F,71,3034
1a Dose,RO,F,72,2872
1a Dose,RO,F,73,2629
1a Dose,RO,F,74,2397
1a Dose,RO,F,75,2130
1a Dose,RO,F,76,2169
1a Dose,RO,F,77,1944
1a Dose,RO,F,78,1821
1a Dose,RO,F,79,1487
1a Dose,RO,F,80,1653
1a Dose,RO,F,81,1438
1a Dose,RO,F,82,1218
1a Dose,RO,F,83,1044
1a Dose,RO,F,84,959
1a Dose,RO,F,85,850
1a Dose,RO,F,86,725
1a Dose,RO,F,87,544
1a Dose,RO,F,88,505
1a Dose,RO,F,89,405
1a Dose,RO,F,90,323
1a Dose,RO,F,91,288
1a Dose,RO,F,92,220
1a Dose,RO,F,93,169
1a Dose,RO,F,94,121
1a Dose,RO,F,95,96
1a Dose,RO,F,96,78
1a Dose,RO,F,97,40
1a Dose,RO,F,98,32
1a Dose,RO,F,99,28
1a Dose,RO,F,100,23
1a Dose,RO,F,101,18
1a Dose,RO,F,102,7
1a Dose,RO,F,103,9
1a Dose,RO,F,104,8
1a Dose,RO,F,105,2
1a Dose,RO,F,106,4
1a Dose,RO,F,107,1
1a Dose,RO,F,108,1
1a Dose,RO,F,110,2
1a Dose,RO,F,112,1
1a Dose,RO,F,121,4
1a Dose,RO,M,3,1
1a Dose,RO,M,6,1
1a Dose,RO,M,10,2
1a Dose,RO,M,11,1
1a Dose,RO,M,12,4
1a Dose,RO,M,13,6
1a Dose,RO,M,14,3
1a Dose,RO,M,15,3
1a Dose,RO,M,16,4
1a Dose,RO,M,17,12
1a Dose,RO,M,18,847
1a Dose,RO,M,19,1180
1a Dose,RO,M,20,1218
1a Dose,RO,M,21,1317
1a Dose,RO,M,22,1406
1a Dose,RO,M,23,1473
1a Dose,RO,M,24,1556
1a Dose,RO,M,25,1677
1a Dose,RO,M,26,1790
1a Dose,RO,M,27,1853
1a Dose,RO,M,28,1797
1a Dose,RO,M,29,2014
1a Dose,RO,M,30,2071
1a Dose,RO,M,31,2240
1a Dose,RO,M,32,2339
1a Dose,RO,M,33,2422
1a Dose,RO,M,34,2480
1a Dose,RO,M,35,2657
1a Dose,RO,M,36,2624
1a Dose,RO,M,37,2633
1a Dose,RO,M,38,2821
1a Dose,RO,M,39,2859
1a Dose,RO,M,40,3088
1a Dose,RO,M,41,3092
1a Dose,RO,M,42,2960
1a Dose,RO,M,43,2937
1a Dose,RO,M,44,2851
1a Dose,RO,M,45,3388
1a Dose,RO,M,46,3468
1a Dose,RO,M,47,3407
1a Dose,RO,M,48,3703
1a Dose,RO,M,49,3690
1a Dose,RO,M,50,4600
1a Dose,RO,M,51,4856
1a Dose,RO,M,52,5016
1a Dose,RO,M,53,5119
1a Dose,RO,M,54,5238
1a Dose,RO,M,55,5386
1a Dose,RO,M,56,5402
1a Dose,RO,M,57,5377
1a Dose,RO,M,58,5392
1a Dose,RO,M,59,4971
1a Dose,RO,M,60,6663
1a Dose,RO,M,61,5931
1a Dose,RO,M,62,5917
1a Dose,RO,M,63,5779
1a Dose,RO,M,64,5271
1a Dose,RO,M,65,5124
1a Dose,RO,M,66,4680
1a Dose,RO,M,67,4380
1a Dose,RO,M,68,4106
1a Dose,RO,M,69,3575
1a Dose,RO,M,70,3600
1a Dose,RO,M,71,3278
1a Dose,RO,M,72,2986
1a Dose,RO,M,73,2806
1a Dose,RO,M,74,2469
1a Dose,RO,M,75,2314
1a Dose,RO,M,76,2048
1a Dose,RO,M,77,1959
1a Dose,RO,M,78,1842
1a Dose,RO,M,79,1554
1a Dose,RO,M,80,1593
1a Dose,RO,M,81,1474
1a Dose,RO,M,82,1212
1a Dose,RO,M,83,967
1a Dose,RO,M,84,870
1a Dose,RO,M,85,760
1a Dose,RO,M,86,654
1a Dose,RO,M,87,518
1a Dose,RO,M,88,472
1a Dose,RO,M,89,366
1a Dose,RO,M,90,362
1a Dose,RO,M,91,247
1a Dose,RO,M,92,207
1a Dose,RO,M,93,157
1a Dose,RO,M,94,109
1a Dose,RO,M,95,77
1a Dose,RO,M,96,59
1a Dose,RO,M,97,35
1a Dose,RO,M,98,23
1a Dose,RO,M,99,17
1a Dose,RO,M,100,11
1a Dose,RO,M,101,7
1a Dose,RO,M,102,8
1a Dose,RO,M,103,8
1a Dose,RO,M,104,2
1a Dose,RO,M,105,2
1a Dose,RO,M,106,1
1a Dose,RO,M,107,1
1a Dose,RO,M,121,2
1a Dose,RR,F,5,1
1a Dose,RR,F,12,1
1a Dose,RR,F,13,1
1a Dose,RR,F,14,1
1a Dose,RR,F,15,3
1a Dose,RR,F,16,0
1a Dose,RR,F,17,16
1a Dose,RR,F,18,548
1a Dose,RR,F,19,572
1a Dose,RR,F,20,590
1a Dose,RR,F,21,680
1a Dose,RR,F,22,671
1a Dose,RR,F,23,809
1a Dose,RR,F,24,853
1a Dose,RR,F,25,862
1a Dose,RR,F,26,871
1a Dose,RR,F,27,916
1a Dose,RR,F,28,925
1a Dose,RR,F,29,994
1a Dose,RR,F,30,891
1a Dose,RR,F,31,989
1a Dose,RR,F,32,1068
1a Dose,RR,F,33,1036
1a Dose,RR,F,34,1140
1a Dose,RR,F,35,1185
1a Dose,RR,F,36,1230
1a Dose,RR,F,37,1252
1a Dose,RR,F,38,1283
1a Dose,RR,F,39,1312
1a Dose,RR,F,40,1335
1a Dose,RR,F,41,1334
1a Dose,RR,F,42,1296
1a Dose,RR,F,43,1600
1a Dose,RR,F,44,1585
1a Dose,RR,F,45,1551
1a Dose,RR,F,46,1455
1a Dose,RR,F,47,1328
1a Dose,RR,F,48,1429
1a Dose,RR,F,49,1356
1a Dose,RR,F,50,1457
1a Dose,RR,F,51,1494
1a Dose,RR,F,52,1352
1a Dose,RR,F,53,1405
1a Dose,RR,F,54,1533
1a Dose,RR,F,55,1437
1a Dose,RR,F,56,1465
1a Dose,RR,F,57,1588
1a Dose,RR,F,58,1391
1a Dose,RR,F,59,1219
1a Dose,RR,F,60,1587
1a Dose,RR,F,61,1419
1a Dose,RR,F,62,1361
1a Dose,RR,F,63,1370
1a Dose,RR,F,64,1243
1a Dose,RR,F,65,1130
1a Dose,RR,F,66,1025
1a Dose,RR,F,67,1050
1a Dose,RR,F,68,949
1a Dose,RR,F,69,785
1a Dose,RR,F,70,776
1a Dose,RR,F,71,706
1a Dose,RR,F,72,634
1a Dose,RR,F,73,604
1a Dose,RR,F,74,502
1a Dose,RR,F,75,461
1a Dose,RR,F,76,459
1a Dose,RR,F,77,370
1a Dose,RR,F,78,328
1a Dose,RR,F,79,284
1a Dose,RR,F,80,348
1a Dose,RR,F,81,299
1a Dose,RR,F,82,229
1a Dose,RR,F,83,214
1a Dose,RR,F,84,176
1a Dose,RR,F,85,161
1a Dose,RR,F,86,132
1a Dose,RR,F,87,109
1a Dose,RR,F,88,116
1a Dose,RR,F,89,72
1a Dose,RR,F,90,94
1a Dose,RR,F,91,60
1a Dose,RR,F,92,60
1a Dose,RR,F,93,34
1a Dose,RR,F,94,34
1a Dose,RR,F,95,31
1a Dose,RR,F,96,21
1a Dose,RR,F,97,16
1a Dose,RR,F,98,10
1a Dose,RR,F,99,10
1a Dose,RR,F,100,6
1a Dose,RR,F,101,7
1a Dose,RR,F,102,6
1a Dose,RR,F,103,3
1a Dose,RR,F,105,1
1a Dose,RR,F,112,1
1a Dose,RR,F,120,0
1a Dose,RR,F,121,2
1a Dose,RR,M,8,1
1a Dose,RR,M,9,1
1a Dose,RR,M,12,3
1a Dose,RR,M,15,1
1a Dose,RR,M,16,2
1a Dose,RR,M,17,13
1a Dose,RR,M,18,662
1a Dose,RR,M,19,689
1a Dose,RR,M,20,697
1a Dose,RR,M,21,802
1a Dose,RR,M,22,777
1a Dose,RR,M,23,789
1a Dose,RR,M,24,836
1a Dose,RR,M,25,863
1a Dose,RR,M,26,895
1a Dose,RR,M,27,786
1a Dose,RR,M,28,774
1a Dose,RR,M,29,799
1a Dose,RR,M,30,750
1a Dose,RR,M,31,834
1a Dose,RR,M,32,867
1a Dose,RR,M,33,877
1a Dose,RR,M,34,965
1a Dose,RR,M,35,937
1a Dose,RR,M,36,995
1a Dose,RR,M,37,1041
1a Dose,RR,M,38,1063
1a Dose,RR,M,39,967
1a Dose,RR,M,40,1084
1a Dose,RR,M,41,1090
1a Dose,RR,M,42,1034
1a Dose,RR,M,43,1337
1a Dose,RR,M,44,1270
1a Dose,RR,M,45,1334
1a Dose,RR,M,46,1212
1a Dose,RR,M,47,1186
1a Dose,RR,M,48,1169
1a Dose,RR,M,49,1143
1a Dose,RR,M,50,1221
1a Dose,RR,M,51,1257
1a Dose,RR,M,52,1279
1a Dose,RR,M,53,1241
1a Dose,RR,M,54,1353
1a Dose,RR,M,55,1338
1a Dose,RR,M,56,1307
1a Dose,RR,M,57,1447
1a Dose,RR,M,58,1318
1a Dose,RR,M,59,1204
1a Dose,RR,M,60,1595
1a Dose,RR,M,61,1422
1a Dose,RR,M,62,1317
1a Dose,RR,M,63,1317
1a Dose,RR,M,64,1255
1a Dose,RR,M,65,1139
1a Dose,RR,M,66,1143
1a Dose,RR,M,67,1107
1a Dose,RR,M,68,1038
1a Dose,RR,M,69,996
1a Dose,RR,M,70,907
1a Dose,RR,M,71,773
1a Dose,RR,M,72,693
1a Dose,RR,M,73,654
1a Dose,RR,M,74,578
1a Dose,RR,M,75,508
1a Dose,RR,M,76,474
1a Dose,RR,M,77,347
1a Dose,RR,M,78,391
1a Dose,RR,M,79,292
1a Dose,RR,M,80,320
1a Dose,RR,M,81,266
1a Dose,RR,M,82,233
1a Dose,RR,M,83,216
1a Dose,RR,M,84,161
1a Dose,RR,M,85,153
1a Dose,RR,M,86,137
1a Dose,RR,M,87,72
1a Dose,RR,M,88,92
1a Dose,RR,M,89,67
1a Dose,RR,M,90,69
1a Dose,RR,M,91,38
1a Dose,RR,M,92,43
1a Dose,RR,M,93,26
1a Dose,RR,M,94,24
1a Dose,RR,M,95,18
1a Dose,RR,M,96,14
1a Dose,RR,M,97,10
1a Dose,RR,M,98,11
1a Dose,RR,M,99,8
1a Dose,RR,M,100,3
1a Dose,RR,M,101,6
1a Dose,RR,M,102,3
1a Dose,RR,M,103,2
1a Dose,RR,M,104,1
1a Dose,RR,M,106,3
1a Dose,RR,M,107,1
1a Dose,RR,M,121,0
1a Dose,RS,F,0,3
1a Dose,RS,F,1,6
1a Dose,RS,F,2,2
1a Dose,RS,F,3,3
1a Dose,RS,F,4,5
1a Dose,RS,F,5,1
1a Dose,RS,F,6,9
1a Dose,RS,F,7,3
1a Dose,RS,F,8,5
1a Dose,RS,F,9,4
1a Dose,RS,F,10,7
1a Dose,RS,F,11,8
1a Dose,RS,F,12,4
1a Dose,RS,F,13,3
1a Dose,RS,F,14,15
1a Dose,RS,F,15,9
1a Dose,RS,F,16,99
1a Dose,RS,F,17,298
1a Dose,RS,F,18,7398
1a Dose,RS,F,19,9155
1a Dose,RS,F,20,11976
1a Dose,RS,F,21,14153
1a Dose,RS,F,22,14735
1a Dose,RS,F,23,15964
1a Dose,RS,F,24,16884
1a Dose,RS,F,25,17297
1a Dose,RS,F,26,18013
1a Dose,RS,F,27,18014
1a Dose,RS,F,28,18155
1a Dose,RS,F,29,18896
1a Dose,RS,F,30,20192
1a Dose,RS,F,31,20624
1a Dose,RS,F,32,22007
1a Dose,RS,F,33,22464
1a Dose,RS,F,34,22548
1a Dose,RS,F,35,24417
1a Dose,RS,F,36,24089
1a Dose,RS,F,37,26228
1a Dose,RS,F,38,28304
1a Dose,RS,F,39,29176
1a Dose,RS,F,40,28087
1a Dose,RS,F,41,28850
1a Dose,RS,F,42,28647
1a Dose,RS,F,43,28767
1a Dose,RS,F,44,28507
1a Dose,RS,F,45,30061
1a Dose,RS,F,46,30913
1a Dose,RS,F,47,31553
1a Dose,RS,F,48,35586
1a Dose,RS,F,49,38823
1a Dose,RS,F,50,46617
1a Dose,RS,F,51,49240
1a Dose,RS,F,52,51858
1a Dose,RS,F,53,53729
1a Dose,RS,F,54,58209
1a Dose,RS,F,55,62795
1a Dose,RS,F,56,63613
1a Dose,RS,F,57,64231
1a Dose,RS,F,58,64494
1a Dose,RS,F,59,63151
1a Dose,RS,F,60,71422
1a Dose,RS,F,61,66096
1a Dose,RS,F,62,63979
1a Dose,RS,F,63,62764
1a Dose,RS,F,64,61204
1a Dose,RS,F,65,60143
1a Dose,RS,F,66,58087
1a Dose,RS,F,67,54602
1a Dose,RS,F,68,51673
1a Dose,RS,F,69,49840
1a Dose,RS,F,70,47434
1a Dose,RS,F,71,45484
1a Dose,RS,F,72,42395
1a Dose,RS,F,73,39140
1a Dose,RS,F,74,36099
1a Dose,RS,F,75,33608
1a Dose,RS,F,76,31230
1a Dose,RS,F,77,29908
1a Dose,RS,F,78,26819
1a Dose,RS,F,79,23680
1a Dose,RS,F,80,23303
1a Dose,RS,F,81,21320
1a Dose,RS,F,82,20539
1a Dose,RS,F,83,17615
1a Dose,RS,F,84,16606
1a Dose,RS,F,85,14890
1a Dose,RS,F,86,12703
1a Dose,RS,F,87,11386
1a Dose,RS,F,88,9816
1a Dose,RS,F,89,7914
1a Dose,RS,F,90,7898
1a Dose,RS,F,91,6091
1a Dose,RS,F,92,4770
1a Dose,RS,F,93,3603
1a Dose,RS,F,94,2928
1a Dose,RS,F,95,2049
1a Dose,RS,F,96,1492
1a Dose,RS,F,97,1078
1a Dose,RS,F,98,768
1a Dose,RS,F,99,545
1a Dose,RS,F,100,383
1a Dose,RS,F,101,254
1a Dose,RS,F,102,143
1a Dose,RS,F,103,96
1a Dose,RS,F,104,80
1a Dose,RS,F,105,42
1a Dose,RS,F,106,34
1a Dose,RS,F,107,16
1a Dose,RS,F,108,10
1a Dose,RS,F,109,7
1a Dose,RS,F,110,5
1a Dose,RS,F,111,2
1a Dose,RS,F,112,9
1a Dose,RS,F,113,1
1a Dose,RS,F,114,3
1a Dose,RS,F,116,1
1a Dose,RS,F,117,1
1a Dose,RS,F,118,1
1a Dose,RS,F,119,1
1a Dose,RS,F,121,151
1a Dose,RS,F,122,1
1a Dose,RS,F,127,1
1a Dose,RS,F,128,1
1a Dose,RS,F,221,1
1a Dose,RS,I,53,1
1a Dose,RS,I,71,1
1a Dose,RS,I,77,1
1a Dose,RS,I,88,1
1a Dose,RS,M,0,3
1a Dose,RS,M,1,2
1a Dose,RS,M,2,4
1a Dose,RS,M,3,3
1a Dose,RS,M,4,3
1a Dose,RS,M,5,5
1a Dose,RS,M,6,2
1a Dose,RS,M,7,2
1a Dose,RS,M,8,3
1a Dose,RS,M,9,1
1a Dose,RS,M,10,4
1a Dose,RS,M,11,4
1a Dose,RS,M,12,7
1a Dose,RS,M,13,10
1a Dose,RS,M,14,6
1a Dose,RS,M,15,10
